# Server version 0.08 running on web024013.wireless.mcgill.ca:8123
# Game ID: 11
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Wed Apr 02 00:29:32 EDT 2014
# Player 1: Player-0, 'ABPruning', running on localhost
# Player 2: Player-1, 'ABPruning', running on localhost
# Player 3: Player-2, 'ABPruning', running on localhost
# Player 4: Player-3, 'ABPruning', running on localhost
START Player-0 ABPruning
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 (2,5) (4,5)
GAMEOVER TIMEOUT Player-0
WINNER Player-1
# Game ended: Wed Apr 02 00:29:43 EDT 2014
